customer_id,bal_mean,bal_std,bal_min,bal_max,bal_last,bal_trend,fhs_mean,fhs_std,fhs_last,runway_mean,runway_last,vel_mean,vel_max,segment,bal_cv
NW000259,3353.9235555555556,698.4630399031951,2676.08,6287.56,2694.51,-9.851039222949325,55.61666666666667,10.048626156865893,70.4,33.79888888888889,34.9,1.0325555555555557,1.68,young_professional,0.20825252225747262
NW000260,6407.587222222222,767.0658357854797,5555.77,9179.58,6690.78,9.773220479894606,73.29777777777778,8.067036237548933,66.7,43.614444444444445,38.7,0.9487777777777778,1.52,stable_salaried,0.11971211771026861
NW000261,3768.5346666666665,770.1440393807562,3157.87,6317.88,3746.27,3.8623191340494656,56.08,10.954073686856347,58.0,34.135555555555555,35.4,0.9608888888888889,1.74,young_professional,0.20436167038419786
NW000262,665.7076666666667,699.4731333068412,182.6,3140.54,182.6,-4.31961534345804,22.23777777777778,12.159146719191542,0.0,13.465555555555557,0.1,0.9930000000000001,1.89,sme_distressed,1.0507211623523056
NW000263,8367.990555555556,841.4076827199386,7484.73,10956.38,7506.98,-12.677316788080853,74.34222222222222,7.8932338793208165,74.9,44.82333333333333,41.4,1.0018888888888888,1.59,stable_salaried,0.10055074478559531
NW000264,5833.421555555555,716.7198583997233,5129.29,8428.29,5510.04,-2.72883022595384,55.885555555555555,13.56407649035513,68.3,33.27,48.3,1.0098888888888888,1.5,freelancer,0.12286440326212039
NW000265,7328.356222222222,745.5205920268935,6665.86,10015.46,7296.79,0.35011285343866777,53.82555555555556,12.475229939662064,60.3,31.64777777777778,35.4,0.973111111111111,1.61,sme_seasonal,0.10173094339576533
NW000266,8329.387222222222,791.0255814895306,7147.41,11115.94,7759.78,-7.370966868337731,67.24666666666667,8.782224130262065,71.1,39.965555555555554,56.1,0.9933333333333334,1.81,near_retiree,0.0949680403114325
NW000267,1538.4295555555557,670.2702177395057,829.11,4324.61,1515.27,7.702132279705311,49.90222222222222,9.550657107551157,40.6,29.35111111111111,20.1,0.9835555555555555,1.54,young_professional,0.4356846989314754
NW000268,19149.038333333334,838.7716257614954,17726.4,22254.56,19691.12,14.43224834341688,74.27777777777777,9.29497602341744,73.2,44.629999999999995,46.8,0.9862222222222223,1.42,near_retiree,0.04380228454091187
NW000269,3704.9883333333337,784.1829712054781,2902.36,6185.94,3871.8,9.957146561303857,50.25555555555555,15.573061667118964,46.2,29.55888888888889,23.6,1.002,1.53,gig_worker,0.21165598934557456
NW000270,546.629,761.0738614793433,60.68,3227.55,408.05,2.1405542248014133,33.77,12.688634656187494,28.1,19.70777777777778,23.5,0.9867777777777778,1.57,stretched_salaried,1.3923042163502912
NW000271,4435.206666666666,776.756583993678,3665.92,7205.4,4307.04,1.0547076593817897,49.36333333333333,12.183544345098793,61.5,29.05222222222222,37.8,1.022888888888889,1.61,sme_seasonal,0.1751342479329061
NW000272,4001.5606666666667,649.8393396535391,3197.03,6128.1,4243.0,7.492519405687926,47.97555555555556,14.14844503395696,50.1,28.233333333333334,32.4,0.9805555555555555,1.4,sme_seasonal,0.16239647322274903
NW000273,3593.816333333333,721.3221368025943,2433.73,6399.99,3705.24,10.060659752232764,46.35222222222222,13.265272968030269,35.4,28.13666666666667,24.1,0.9810000000000001,1.64,sme_seasonal,0.20071202028667787
NW000274,569.9442222222222,697.6662176543522,-29.51,3454.05,636.37,5.858702391241715,23.344444444444445,11.707638062979775,6.7,14.59,1.5,1.0043333333333333,1.5,sme_distressed,1.224095605240351
NW000275,4603.171444444444,725.5895353474683,3775.42,7314.34,4142.84,-5.0412163641601975,52.23111111111111,16.11087039296686,59.8,32.31222222222222,33.2,0.9352222222222223,1.64,freelancer,0.1576281796375802
NW000276,2747.3406666666665,710.9374121630074,2103.24,5358.99,2464.31,-2.703723916532925,45.15,14.649364368616622,35.3,26.779999999999998,22.2,1.0112222222222222,1.89,freelancer,0.25877293660330225
NW000277,5824.28,773.1986555220616,4810.32,8509.15,5101.36,-12.880593159649342,51.682222222222215,12.787850429284344,59.3,31.47888888888889,41.6,1.0094444444444444,1.48,sme_seasonal,0.13275437573778417
NW000278,3135.294222222222,806.6657244400973,2477.32,5746.02,3006.81,3.4075125324113893,56.016666666666666,9.807280602133742,54.8,33.53777777777778,39.1,0.985111111111111,1.61,young_professional,0.2572854945231749
NW000279,21677.33166666667,763.2617235087811,20699.89,24138.43,21719.83,0.9124992385890821,76.13222222222223,9.177498469207695,69.3,46.346666666666664,42.3,1.0064444444444445,1.59,near_retiree,0.03521013265126409
NW000280,5896.832222222222,752.900231958157,5247.42,8670.09,5530.89,-3.7737081944273156,53.126666666666665,12.622975307667266,45.8,32.20666666666666,27.1,1.0061111111111112,1.6,sme_seasonal,0.127678760999991
NW000281,4979.446333333333,734.0171331350804,4089.04,7324.78,5311.45,7.936746347285645,49.432222222222215,12.188831024664147,36.5,30.07,11.4,0.964111111111111,1.61,sme_seasonal,0.14740938730907374
NW000282,2065.605888888889,887.2471412675297,1091.92,5169.2,1121.78,-16.53178886282259,38.324444444444445,10.664403786187789,36.0,23.556666666666665,27.1,0.966,1.57,stretched_salaried,0.4295336036947442
NW000283,453.8206666666667,676.0414857388562,-17.31,3164.54,228.54,-0.7780032102728744,36.82555555555556,14.225476126871982,63.6,22.52,35.8,0.9648888888888889,1.61,gig_worker,1.4896665916614407
NW000284,7972.64788888889,652.8157311535625,7465.98,10469.75,7904.22,2.528793102029078,74.40222222222222,8.005194630591934,64.8,44.995555555555555,37.9,0.9515555555555556,1.51,stable_salaried,0.08188192182215416
NW000285,3677.6156666666666,716.6252355076566,3033.48,6685.15,3164.54,-10.41324797300078,56.99,9.375009213478618,71.2,33.775555555555556,40.3,0.992111111111111,1.63,young_professional,0.1948613722752586
NW000286,7848.088333333333,891.7702715489783,6904.7,10809.69,6965.46,-13.302778367699714,75.76777777777778,9.092889279853814,87.2,46.23666666666667,60.1,1.0525555555555557,1.6,stable_salaried,0.1136289799085652
NW000287,3483.2485555555554,665.1044606601466,2733.79,6018.91,3047.84,-8.797087130098369,46.898888888888884,16.94095160987687,18.8,28.65111111111111,7.1,0.9808888888888889,1.57,gig_worker,0.19094372682631222
NW000288,5394.645444444444,721.8386862854745,4760.92,8050.17,5508.09,0.9160782812692825,51.97,14.36856314116248,63.5,31.238888888888887,42.0,0.9834444444444445,1.6,freelancer,0.1338065112377022
NW000289,2377.8014444444443,745.9163810751961,1667.71,5332.4,1806.8,-8.79771486191711,40.98555555555556,12.002495631046212,34.3,23.754444444444445,15.9,1.0014444444444444,1.42,stretched_salaried,0.31370002857806906
NW000290,2673.265111111111,795.1641847354188,1823.4,5368.41,1955.21,-14.52441585380911,52.30777777777777,10.444408511904612,39.2,32.218888888888884,23.5,1.0153333333333332,1.63,young_professional,0.2974505526707444
NW000291,8822.051,857.2423496934682,7887.03,11823.13,7997.48,-11.018022060336742,75.98444444444445,8.402459660098078,78.4,45.82222222222222,51.6,1.0173333333333334,1.68,stable_salaried,0.09717041419205899
NW000292,11857.285555555554,742.6819180981265,11246.88,14528.05,11246.88,-1.858655471868977,78.63,7.745770139642652,66.2,46.97111111111111,44.4,1.0125555555555554,1.64,stable_salaried,0.0626350706169975
NW000293,4393.834777777778,738.2099409332326,3596.01,7083.43,4177.1,-4.751146643618573,45.495555555555555,13.647182786293179,61.0,27.837777777777777,39.6,1.0622222222222222,1.73,sme_seasonal,0.16801040054277802
NW000294,1574.652888888889,853.437875229916,680.86,4333.15,779.75,-13.95882948512162,37.94888888888889,15.043668603226257,43.7,23.042222222222225,27.4,0.9806666666666667,1.67,gig_worker,0.5419847645484086
NW000295,9051.549111111111,696.219607760843,8414.2,11431.25,8651.01,-4.762646911141349,75.75666666666667,7.898272460808659,77.8,46.638888888888886,43.8,1.0286666666666666,1.65,stable_salaried,0.07691717729357593
NW000296,7151.770555555555,710.5647005677569,6563.72,9743.06,6663.49,-1.9058850886940877,59.65888888888889,14.556066687235461,51.7,35.79333333333334,30.5,0.9744444444444444,1.49,freelancer,0.09935507508917275
NW000297,18813.861555555555,861.9942774803037,17824.06,21707.14,18771.83,7.331963287648517,74.46555555555555,9.48006970427974,63.6,43.955555555555556,36.7,0.9809999999999999,1.66,near_retiree,0.045816977813667656
NW000298,1722.8785555555555,800.4765495453614,807.43,4396.46,1978.37,11.306593159649333,37.79333333333334,13.703881185655467,41.0,22.85111111111111,28.2,1.0267777777777778,1.7,stretched_salaried,0.4646157716480728
NW000299,3039.2273333333337,711.3695549609872,2587.12,5688.96,2901.7,-0.2990255587109561,56.126666666666665,9.637028307872795,76.0,34.55444444444444,43.7,0.9897777777777778,1.47,young_professional,0.23406263399874677
NW000300,10076.969444444445,758.2441089445574,9501.39,12666.05,9655.79,-5.6134805943121036,76.3711111111111,8.548766182668846,77.3,46.06111111111111,46.3,1.0038888888888888,1.48,stable_salaried,0.07524525236727661
NW000301,8034.438777777777,764.3351115880747,7140.3,10653.41,8403.84,11.025910770877026,74.57111111111111,7.554911259890417,59.8,45.51444444444444,40.5,1.010888888888889,1.65,stable_salaried,0.09513235867850872
NW000302,5289.511777777778,772.9369295614941,4345.24,8086.75,5396.74,13.395162365724127,54.478888888888896,14.43257469181111,54.3,33.196666666666665,25.2,0.9804444444444443,1.65,freelancer,0.1461263273500488
NW000303,2648.7452222222223,799.86570877674,1572.61,5657.73,3008.87,12.69497345351278,45.89222222222222,13.995241789946013,41.7,28.12333333333333,26.8,1.015888888888889,1.58,freelancer,0.3019791039417809
NW000304,5898.165999999999,732.0646463791311,5192.35,8701.25,5944.39,6.5705789192081365,64.89333333333333,9.774224300380943,68.3,38.72222222222222,47.3,1.0206666666666666,1.61,young_professional,0.12411733518167023
NW000305,11915.283222222222,701.8938288832096,10943.2,14145.77,12111.95,0.9426199942379762,70.86444444444444,9.901337000980787,88.9,42.346666666666664,47.1,0.9774444444444444,1.51,near_retiree,0.0589070201515785
NW000306,2780.5425555555553,725.1774455867873,2344.91,5300.71,2374.76,-2.1057789027452043,42.46333333333333,12.008016517067144,65.8,26.25111111111111,42.9,0.9181111111111111,1.71,sme_distressed,0.2608042966786732
NW000307,927.2302222222222,761.0557408766444,-145.14,3460.53,-145.14,-13.2554802650533,41.483333333333334,16.025718445217773,38.7,24.68888888888889,31.3,0.9942222222222222,1.54,freelancer,0.8207840109575807
NW000308,1701.5269999999998,682.9899760141744,1100.87,4231.85,1889.52,3.2900080668395186,38.33555555555555,13.991693451578561,35.6,23.014444444444447,25.4,0.9862222222222223,1.54,stretched_salaried,0.40139825933656914
NW000309,5832.954666666667,701.4726961798608,4943.93,8353.84,5991.79,10.918974358974332,52.04888888888888,12.830531042846518,45.4,31.914444444444445,33.5,1.015888888888889,1.52,sme_seasonal,0.12026026881171156
NW000310,3705.5679999999998,702.124526933647,3274.14,6296.8,3418.35,0.9130006173601619,47.67333333333334,11.907572890175036,50.1,29.047777777777778,28.2,0.9958888888888888,1.89,stretched_salaried,0.1894782465019255
NW000311,1705.2223333333334,726.0744736743337,882.59,4400.35,1080.58,-6.926521381240486,38.41888888888889,15.112030288009546,39.9,22.669999999999998,30.2,0.9623333333333334,1.68,gig_worker,0.4257946072375315
NW000312,9527.670333333333,759.8103941847098,9041.17,12231.58,9279.27,-0.727861793637104,75.23777777777778,8.54139395746264,80.8,45.15555555555556,49.1,0.9862222222222223,1.57,stable_salaried,0.0797477628425546
NW000313,9143.053444444446,724.9440302520705,8541.43,11848.78,8921.77,2.4996479400748486,76.50888888888889,7.676604534462278,67.2,46.42333333333334,37.9,1.0155555555555555,1.62,stable_salaried,0.07928905093435336
NW000314,1463.4145555555556,715.31186287444,834.3,4409.65,928.05,-7.891680207433024,30.19888888888889,10.402943559715043,18.4,18.304444444444446,9.1,0.9845555555555555,1.58,sme_distressed,0.48879646588104786
NW000315,6312.153,819.8471880625343,5351.21,8990.08,5890.58,-6.275513931761166,53.626666666666665,12.637902684767868,68.8,32.81666666666667,42.3,1.0214444444444446,1.71,sme_seasonal,0.12988392202510526
NW000316,2663.133333333333,722.5824458025688,2155.74,5320.53,2203.2,-2.2983905831995615,54.23777777777777,9.899966834330758,52.2,33.19888888888889,40.8,0.9936666666666666,1.86,young_professional,0.2713279266788127
NW000317,1012.1428888888889,661.4427960509817,470.41,3915.17,578.52,-5.816772276412723,36.968888888888884,13.96360151575826,50.8,22.011111111111113,29.1,0.9760000000000001,1.48,gig_worker,0.6535073291648582
NW000318,9068.51988888889,648.7974138868616,8560.82,11498.63,8915.35,2.247515248796127,75.61555555555555,7.956749817948174,92.8,44.282222222222224,60.8,0.9624444444444445,1.53,stable_salaried,0.0715439147552396
NW000319,9963.599777777777,777.014748089291,9378.86,12721.25,9853.8,5.552004609622551,76.43777777777777,8.439734510145907,82.1,46.02444444444444,43.7,1.021111111111111,1.85,stable_salaried,0.07798534319115252
NW000320,1605.8624444444445,630.1141743274305,1126.43,4214.15,1447.91,-0.4732487138329884,36.43333333333333,11.884821780912194,28.2,21.784444444444443,11.6,1.044111111111111,1.75,stretched_salaried,0.3923836543455759
NW000321,471.7576666666667,772.6383456339275,-496.09,3461.78,-426.44,-14.280829979009752,39.45333333333333,15.34068688675,40.0,23.745555555555555,24.1,1.0241111111111112,1.59,freelancer,1.6377865167369
NW000322,16879.589666666667,867.8177504360008,15425.33,19615.91,15819.64,-13.49808659505296,73.42555555555556,8.948448627217878,73.3,43.77777777777778,44.4,1.0142222222222221,1.58,near_retiree,0.05141225394535168
NW000323,4835.677555555555,772.0089791340647,4103.43,7642.18,4871.46,8.941512120837938,60.56666666666667,10.766604631029175,55.0,36.73222222222223,36.5,0.9480000000000001,1.45,young_professional,0.1596485642941863
NW000324,2116.8225555555555,663.7690644716548,1748.84,4627.09,1759.49,-1.6605012141416495,39.833333333333336,14.049791073659538,40.3,23.523333333333333,26.0,1.0347777777777778,1.77,stretched_salaried,0.31356859021064715
NW000325,1257.181,755.7394013366621,363.59,3887.51,1717.78,12.4224881261061,28.08666666666667,12.090020027678323,49.7,16.817777777777778,28.4,0.990111111111111,1.56,sme_distressed,0.6011381028958138
NW000326,17935.491666666665,721.1803402603871,16775.01,20580.82,17898.74,8.883788862822499,74.21444444444445,8.582508487329397,76.1,43.60111111111111,34.0,0.9604444444444444,1.51,near_retiree,0.04020967775311729
NW000327,3177.9096666666665,610.2067594841214,2645.51,5967.17,2645.51,-1.9070552743137017,46.337777777777774,15.982881135398106,64.7,28.38,39.1,1.021111111111111,1.63,freelancer,0.1920151368318068
NW000328,2628.7274444444442,690.1097543707563,1919.15,4948.21,1919.15,-7.718570605424554,53.214444444444446,10.065722913818846,63.0,32.30888888888889,34.6,1.0074444444444444,1.57,young_professional,0.26252617243725096
NW000329,1923.5446666666664,755.2073646121934,1203.48,5015.71,1419.33,-10.339134543359268,43.36555555555556,14.627011807166603,14.3,26.844444444444445,13.9,0.9826666666666667,1.65,gig_worker,0.39261233580860966
NW000330,1975.6106666666665,623.982563611905,1033.8,3903.61,2414.82,12.846231880479062,38.34777777777778,10.917784972882888,32.7,23.452222222222222,19.7,0.9987777777777778,1.57,stretched_salaried,0.3158428804521058
NW000331,1107.3456666666666,702.5865337436131,491.29,3800.39,510.95,-4.562924064699346,36.278888888888886,13.605835615518231,52.2,20.862222222222222,24.8,1.018111111111111,1.82,gig_worker,0.6344780630772142
NW000332,14678.652333333333,734.1005405670172,13717.21,17344.72,14312.32,-4.214559575256221,72.37222222222222,8.353200661924568,84.3,42.80555555555556,51.5,1.0033333333333334,1.53,near_retiree,0.05001144000801553
NW000333,10268.631111111112,729.5494313853629,9596.03,13019.18,10259.81,4.345344034242929,75.88777777777777,9.275445751156473,72.7,44.75222222222222,42.8,1.0252222222222223,1.52,stable_salaried,0.07104641538792432
NW000334,8755.884333333333,774.5317872050988,7983.46,11769.81,8051.27,-10.258337160966436,74.19555555555556,8.028935187787221,72.8,44.82555555555556,40.9,1.0063333333333333,1.63,stable_salaried,0.08845843066433444
NW000335,9724.714888888888,774.3346761948951,9028.81,12166.62,9519.88,6.26443050582373,75.64555555555556,7.781744137577488,82.9,45.76555555555555,51.6,0.9788888888888888,1.58,stable_salaried,0.07962543735648459
NW000336,8301.703,606.3766423369203,7688.29,10847.05,8278.87,4.6114642136889294,74.91666666666667,7.449081837697792,84.2,45.31777777777778,50.0,0.9977777777777778,1.55,stable_salaried,0.07304243988696299
NW000337,4454.798555555555,805.4181100445766,3463.43,7452.16,4452.87,8.708861587850336,47.68333333333333,13.330317308697563,54.8,28.283333333333335,35.2,0.991,1.76,sme_seasonal,0.1807978744718196
NW000338,13625.077,718.721641343742,12652.53,16417.53,13410.34,2.586935588755733,71.60444444444444,8.109806951402343,77.7,43.629999999999995,50.2,1.0183333333333333,1.65,near_retiree,0.05274991409910873
NW000339,4144.341111111111,689.9936931277379,3430.18,7026.66,3862.06,-7.877534675062783,52.196666666666665,15.294299812072898,59.1,30.43,34.9,0.9926666666666667,1.64,freelancer,0.16649056499665116
NW000340,8863.310555555556,702.7539410693133,8284.74,11619.48,8913.6,4.34923068691607,75.04888888888888,7.363823573929851,77.9,44.693333333333335,39.8,1.0035555555555555,1.54,stable_salaried,0.07928797447234032
NW000341,3840.424555555556,793.3460895319537,2912.01,6713.7,4109.57,11.44786409844836,47.464444444444446,16.453197572570733,66.0,28.592222222222226,44.5,0.9855555555555556,1.73,freelancer,0.2065777046405715
NW000342,924.1650000000001,774.645307289846,350.9,3770.52,835.62,-2.388435527019793,42.4,16.044761825046574,67.4,24.942222222222224,47.3,0.9796666666666667,1.62,freelancer,0.8382110416320093
NW000343,8961.204777777779,690.8691211364401,8262.7,11891.61,8376.15,-8.693122854673401,74.7911111111111,7.325722642491085,80.5,45.37777777777778,43.3,1.0335555555555556,1.74,stable_salaried,0.07709556228975759
NW000344,2408.7637777777777,645.2232988778237,2013.62,5118.3,2308.89,-1.2614831460674079,43.54,14.767104346706462,20.9,26.837777777777777,14.1,1.0275555555555556,1.71,gig_worker,0.2678649126287838
NW000345,2785.480888888889,691.4261513738801,2089.35,5392.38,3090.7,8.611165658311718,44.138888888888886,14.550521782562267,25.8,26.50888888888889,23.0,1.0046666666666666,1.74,gig_worker,0.24822505662556735
NW000346,3621.8685555555553,819.5437107599597,2812.71,6308.7,3833.01,10.527407087294717,57.95,10.380635061000023,65.0,34.65888888888889,29.6,1.0058888888888888,1.48,young_professional,0.22627649186850476
NW000347,3082.9503333333337,682.685884778035,2354.8,6335.77,2364.7,-12.005176523850682,53.55,10.395420880411665,58.0,32.784444444444446,36.3,1.0192222222222223,1.66,young_professional,0.22143914463905892
NW000348,8505.97411111111,747.4089712096769,7666.99,11093.13,8819.91,10.673027863522211,75.29777777777778,8.238317950084932,83.1,45.364444444444445,47.7,1.031111111111111,1.65,stable_salaried,0.0878687098557422
NW000349,1512.8928888888888,646.7393025383105,896.67,4176.37,1392.01,3.580478083714032,41.157777777777774,14.829980094827635,37.0,24.017777777777777,23.7,0.9992222222222223,1.61,gig_worker,0.42748518899662097
NW000350,3133.650111111111,779.3886006762175,2281.61,6103.03,2281.61,-13.058260937564306,55.11,9.828747677037823,40.6,32.888888888888886,23.5,0.988,1.71,young_professional,0.2487158977681355
NW000351,3232.137777777778,603.8019694966554,2557.25,5884.75,2889.29,-5.377178581717895,45.33111111111111,14.057127780887164,33.6,27.293333333333333,15.6,1.0072222222222222,1.73,freelancer,0.18681195264881098
NW000352,4555.632333333333,736.8750491796309,3512.91,7382.27,4309.05,4.257571469728768,49.91555555555555,11.894497935960315,64.4,30.42,46.1,1.0248888888888887,1.6,sme_seasonal,0.16175033349112772
NW000353,3924.478333333333,837.4732063575847,3220.36,6828.44,3382.48,-6.780087171255739,58.992222222222225,11.678100389794025,45.1,34.80444444444444,26.5,0.9754444444444446,1.63,young_professional,0.21339733213567275
NW000354,8082.276,625.460601916789,7419.1,10695.72,8253.12,7.969547022266089,75.40555555555555,9.369270367322102,80.3,46.51333333333333,50.4,1.017111111111111,1.62,stable_salaried,0.0773866918077023
NW000355,9260.793222222223,744.3852492619081,8490.27,12168.31,8650.42,-8.782486479812375,76.65,9.017227581603281,59.8,45.46222222222222,31.3,0.9467777777777777,1.5,stable_salaried,0.08038029047832311
NW000356,2135.404,750.4605821757402,1393.11,4708.12,2220.45,6.094371156932945,49.88111111111111,10.083069517086154,57.1,30.28777777777778,36.8,1.002888888888889,1.47,young_professional,0.3514372840810171
NW000357,8366.035222222223,836.8784253633944,7840.88,11066.81,8199.16,-0.06855307239580345,75.70111111111112,8.344714998996785,83.8,45.92,47.6,1.0081111111111112,1.51,stable_salaried,0.10003285942909276
NW000358,4033.773,848.7823599105926,3175.74,6901.79,3307.77,-14.095541918755421,60.824444444444445,9.36955757965401,57.1,36.09444444444444,30.7,1.0033333333333334,1.61,young_professional,0.21041897000911866
NW000359,1340.1525555555554,749.5221154371302,530.78,3704.53,1582.32,10.473712063217679,30.288888888888888,12.7672196514341,48.5,18.547777777777778,38.9,1.0255555555555556,1.67,sme_distressed,0.5592811895407076
NW000360,1592.5349999999999,738.0176330986994,717.03,4675.98,1952.6,10.52634489854713,48.87222222222222,10.177580867259813,54.2,29.36111111111111,33.5,1.0354444444444444,1.56,young_professional,0.46342317945834755
NW000361,2964.4223333333334,727.1807186385399,2032.5,6226.24,2132.6,-15.359162941926998,44.24111111111111,16.180831317406014,28.0,26.529999999999998,18.4,1.0334444444444446,1.62,gig_worker,0.24530267177580745
NW000362,3674.653666666667,666.2194599724293,3011.31,6218.89,3731.52,7.563337119809021,58.38666666666667,10.418622048680833,58.7,35.45444444444445,34.6,0.9998888888888888,1.64,young_professional,0.18130129269482065
NW000363,1654.1818888888888,708.3133309249905,870.35,4096.13,1982.48,9.060721652878954,39.36888888888889,14.751656882331302,51.4,23.466666666666665,26.7,1.0335555555555556,1.54,gig_worker,0.42819555435996426
NW000364,3423.6226666666666,778.9563320898815,2330.77,6184.71,3688.38,11.749635098983394,50.123333333333335,16.34096699241483,41.2,30.46222222222222,26.9,0.9182222222222223,1.69,freelancer,0.22752400247667914
NW000365,1367.1933333333334,717.0739795802184,555.37,3876.86,1612.59,11.320322508951712,29.985555555555553,10.851764844931349,15.5,17.83111111111111,8.3,1.030111111111111,1.64,sme_distressed,0.5244861586853493
NW000366,3298.6969999999997,856.2533599907175,2262.17,5927.72,2343.66,-14.884364571757851,46.42333333333334,15.15501214972878,29.3,28.25,10.3,1.0143333333333333,1.73,gig_worker,0.2595732072362868
NW000367,2028.3715555555557,689.2541382773009,1601.92,4782.05,1669.62,-3.1678249989710623,34.45,11.319181790416408,35.2,19.906666666666666,21.5,0.9988888888888889,1.51,sme_distressed,0.3398066475491071
NW000368,2201.878777777778,762.4169907924738,1718.8,4890.0,1984.31,2.8131243363378173,37.593333333333334,11.726008736943548,26.6,22.166666666666668,12.3,1.0144444444444445,1.71,sme_distressed,0.3462574772449257
NW000369,9506.952444444443,810.3327144684313,8519.97,12160.46,9590.56,9.294403588920446,76.5788888888889,7.430494326932212,74.0,45.63222222222222,46.5,1.0083333333333333,1.63,stable_salaried,0.08523580182016831
NW000370,9096.051444444445,668.9319593950777,8651.15,11742.18,8916.99,-2.6898929909042684,76.10222222222222,7.495406500100435,70.7,45.21666666666667,46.3,1.0163333333333333,1.6,stable_salaried,0.0735409164603657
NW000371,8540.471333333333,772.7089917525756,7631.22,11359.72,7926.33,-13.171732641889978,75.03111111111112,7.820954918052668,75.5,45.504444444444445,47.1,1.0208888888888887,1.74,stable_salaried,0.09047615308264122
NW000372,9438.287222222221,728.348533953643,8714.5,12254.46,9488.09,5.279629336955095,75.49000000000001,7.459434114151743,73.1,44.166666666666664,42.1,1.0175555555555555,1.58,stable_salaried,0.07716956655427522
NW000373,9677.991444444444,708.7248457309195,8785.38,12233.49,9936.11,11.487777668024806,74.78444444444445,8.745565953395667,76.8,44.675555555555555,50.4,0.9588888888888889,1.59,stable_salaried,0.07323057163248022
NW000374,2907.325333333333,885.8816853893723,2008.62,5791.1,2073.79,-12.06889229122937,55.31111111111111,10.051222123069955,51.5,32.60222222222222,32.7,0.9795555555555555,1.57,young_professional,0.30470676096427196
NW000375,8970.268555555556,718.523120204685,8338.83,11930.15,9016.16,9.403711487014862,74.67666666666666,7.931746056551354,84.2,45.19111111111111,52.2,0.9941111111111111,1.7,stable_salaried,0.08010051379784858
NW000376,3635.912444444444,738.4579893557897,3053.18,6465.97,3508.74,4.935740873358826,47.144444444444446,12.796392672086427,64.1,28.604444444444447,38.7,1.0266666666666668,1.55,stretched_salaried,0.20310114741187715
NW000377,442.1193333333333,780.2332332783002,-593.48,2944.59,829.74,10.940450261349133,43.35888888888889,12.167842075488675,50.5,25.658888888888892,28.4,0.988,1.89,sme_seasonal,1.7647571016534755
NW000378,8077.459444444444,782.4886802316694,7417.28,10798.15,7781.17,-5.036025435238935,75.33777777777777,8.476359428643024,65.2,44.97333333333333,37.9,0.957,1.56,stable_salaried,0.09687311779322562
NW000379,1676.8836666666666,673.4943170926294,854.57,3795.75,1757.72,3.9782936988105497,43.89111111111111,12.68858324711535,40.8,27.343333333333334,24.9,0.9633333333333334,1.49,sme_seasonal,0.4016344905019029
NW000380,2216.488888888889,784.9885752198678,1499.26,4739.34,1582.95,-7.182905543894325,39.58444444444444,15.42622829309911,33.2,24.492222222222225,21.9,0.9833333333333333,1.68,stretched_salaried,0.354158588005996
NW000381,9318.985,657.1438043913979,8660.25,11943.82,8736.49,-6.1720672511009775,77.05333333333334,8.10349071683018,77.5,46.413333333333334,44.0,1.0805555555555555,1.62,stable_salaried,0.0705166715464611
NW000382,3669.7317777777776,857.7391413603108,2577.52,6269.39,3882.69,10.676216652261608,55.06444444444445,9.627667423886685,65.0,32.47888888888889,42.0,0.9982222222222222,1.62,young_professional,0.23373346971960945
NW000383,2595.1065555555556,731.3253715051213,2125.21,5382.9,2192.28,-2.4116797135449035,53.215555555555554,9.568087302680217,54.2,32.294444444444444,27.3,0.9926666666666667,1.67,young_professional,0.2818093807899771
NW000384,9365.722777777779,783.2227305352086,8536.28,12232.74,9058.78,-6.98117306663379,59.03777777777778,12.945421973130964,57.1,35.94555555555556,37.5,0.9871111111111112,1.55,sme_seasonal,0.08362651224244812
NW000385,20785.971222222222,610.1008117669704,19896.6,23062.93,20268.3,-4.583424538008804,75.9211111111111,9.768275806646056,56.3,44.73555555555556,35.8,0.9927777777777778,1.51,near_retiree,0.029351566267671603
NW000386,5044.470333333334,657.1039312258538,4192.07,7755.47,5107.05,6.754500144050677,49.42333333333334,12.70127879963539,67.0,30.39111111111111,46.9,0.9803333333333334,1.62,sme_seasonal,0.13026222532894674
NW000387,3554.127,666.8947091809886,3065.78,6178.58,3529.22,2.173474173766306,47.361111111111114,12.50070285165072,25.2,29.243333333333336,12.0,1.004,1.54,stretched_salaried,0.18763952700086084
NW000388,8739.493999999999,776.9174742500365,8198.01,11439.34,8659.5,-0.014681483310741145,75.27444444444444,7.619660570916531,66.2,45.132222222222225,40.3,1.0177777777777777,1.61,stable_salaried,0.0888973062113249
NW000389,10963.238444444443,765.0056114825567,9751.01,13617.2,11135.43,4.596954521134256,69.22,8.702255938948607,69.5,41.525555555555556,48.5,0.9815555555555556,1.46,near_retiree,0.06977916382638004
NW000390,5150.646888888889,833.0298360744423,4132.15,8536.45,4507.49,-9.778545005556241,49.138888888888886,13.288963862894402,66.8,29.567777777777778,37.4,0.9898888888888889,1.59,sme_seasonal,0.16173305102150878
NW000391,1293.1624444444444,605.5417255672364,487.38,3626.45,1669.91,12.801130674568874,28.88888888888889,12.939977636127143,50.7,18.056666666666665,26.1,1.003111111111111,1.62,sme_distressed,0.46826423715651844
NW000392,2185.4175555555553,696.582580990958,1374.17,4527.45,1751.34,-8.949729266987694,42.178888888888885,15.925440705767265,42.5,25.918888888888887,28.3,1.012,1.5,gig_worker,0.31874118482308966
